id,source,depute_name,date,period,groupe_politique,text,keyword_matches,stance,intensity,target,frame,confidence,notes
21,assemblee_nationale,Mme Élisabeth Borne,2023-10-31,P1_choc,LFI,des slogans haineux sur des banderoles des commentaires odieux sur les reseaux sociaux des menaces des insultes et parfois des coups l antisemitisme a de multiples visages tous aussi insupportables depuis les attaques terroristes du 7 octobre contre israel les manifestations de haine se sont intensifiees plus de 850 incidents ont eu lieu et pres de 6 000 signalements en ligne ont ete effectues ces derniers jours a saint ouen sur seine a paris et au petit quevilly les habitants ont decouvert des tags antisemites sur les murs de leur ville des etoiles de david ou des croix gammees comme une evocation glacante du passe au nom du gouvernement je condamne avec une fermete absolue ces agissements ignobles applaudissements sur tous les bancs l antisemitisme c est la lachete la haine de l autre et tous ceux qui s en rendent coupable doivent etre interpelles et condamnes,['israel' '7 octobre' 'antisemitisme' 'antisemite'],,,,,,
22,assemblee_nationale,Mme Élisabeth Borne,2023-10-23,P1_choc,LFI,au conseil de securite des nations unies la france a soutenu le projet de resolution en faveur d une treve humanitaire a gaza presente par le bresil la ministre de l europe et des affaires etrangeres part ce soir pour new york precisement pour faire avancer les negociations nous appelons a mettre fin le plus vite possible a cette periode de violence la france a toujours soutenu les populations civiles palestiniennes ca ne se voit pas sur les bancs du groupe lfi nupes elle a ainsi fourni en 2022 aux palestiniens pres de 100 millions d euros d aide concentree sur des secteurs vitaux l eau la sante l education et l agriculture face a la situation actuelle comme l a annonce le president de la republique nous avons decide d une aide supplementaire de 10 millions et enverrons prochainement un avion de fret humanitaire pour soutenir la population de gaza en outre l union europeenne est le premier fournisseur d aide humanitaire a la palestine et au sein de l union la france en est l un des premiers contributeurs face a l urgence l union europeenne a repondu present le montant de son aide humanitaire a gaza a ete triple et deux vols ont permis d acheminer plus de 50 tonnes d aide a la frontiere le conseil europeen de cette fin de semaine sera l occasion de revenir sur le sujet et de faire le point sur le soutien que l europe peut apporter puisque j evoque l aide que nous offrons a la population palestinienne de gaza j en profite pour revenir sur certaines questions soulevees ces derniers jours il est legitime de s interroger et de veiller a ce que notre aide humanitaire ne puisse tomber entre de mauvaises mains si elle arrive sur les bancs du groupe lfi nupes,"['palestiniens' 'palestiniennes' 'palestine' 'gaza' 'palestinien'
 'palestinienne' 'treve' 'legitime' 'nations unies' 'aide humanitaire'
 'conseil de securite']",,,,,,
23,assemblee_nationale,Mme Mathilde Panot,2023-10-23,P1_choc,LFI,les temps tragiques que nous traversons appellent a avoir le courage de la paix et a ne pas ceder a l escalade meurtriere de la guerre exclamations sur quelques bancs des groupes re lr dem et hor au lieu de faire preuve de ce courage vous avez affiche un soutien inconditionnel au gouvernement d extreme droite israelien vous avez dit qu israel avait le droit de se defendre applaudissements sur plusieurs bancs du groupe lfi nupes exclamations sur plusieurs bancs des groupes re lr dem et hor depuis quelques jours devant l horreur de la punition collective infligee a l ensemble de la population palestinienne vous avez ajoute qu israel devait cependant respecter le droit international applaudissements sur de nombreux bancs du groupe lfi nupes,['israelien' 'israel' 'palestinien' 'palestinienne' 'droit international'],,,,,,
24,assemblee_nationale,Mme Élisabeth Borne,2023-10-23,P1_choc,LFI,tout d abord nous agissons depuis la premiere heure pour la securite de nos ressortissants une cellule a immediatement ete activee au centre de crise du ministere des affaires etrangeres les services du quai d orsay notre ambassade et notre consulat general a tel aviv ainsi que notre consulat general a jerusalem travaillent jour et nuit pour assurer un soutien aux familles de nos compatriotes portes disparus ou tues dans les attaques,['tel aviv' 'jerusalem'],,,,,,
25,assemblee_nationale,Mme Mathilde Panot,2023-10-23,P1_choc,LFI,a l heure ou je parle plus de 5 000 palestiniens ont ete tues et 15 000 blesses par les crimes de guerre de tsahal nous pensons a tous les otages detenus aujourd hui et parmi eux a nos compatriotes que vienne au plus vite leur liberation memes mouvements nous pensons aux 200 morts etrangers aux 30 familles francaises endeuillees ainsi qu aux 7 sept francais aujourd hui disparus,['palestiniens' 'tsahal' 'palestinien' 'otage' 'crimes de guerre' 'otages'],,,,,,
26,assemblee_nationale,M. Aymeric Caron,2023-10-24,P1_choc,LFI,en revanche il a propose que la coalition contre l etat islamique puisse lutter aussi contre le hamas protestations sur les bancs des groupes re lr et rn,['hamas'],,,,,,
27,assemblee_nationale,Mme Catherine Colonna,2023-10-23,P1_choc,LFI,l aide apportee permettra de fournir des biens de premiere necessite eau nourriture medicaments aux populations civiles elles en ont besoin a gaza la situation humanitaire y est terrible les premiers convois sont passes il doit y en avoir d autres car il faut pouvoir repondre de maniere durable aux besoins la france y travaille en liaison avec ses partenaires la distribution de l aide suppose une treve humanitaire je le repeterai demain aux nations unies,['gaza' 'treve' 'nations unies'],,,,,,
28,assemblee_nationale,Mme Mathilde Panot,2023-10-31,P1_choc,LFI,les morts palestiniens sont a 70 des femmes et des enfants,['palestiniens' 'palestinien'],,,,,,
29,assemblee_nationale,Mme Constance Le Grip (EPR),2025-06-25,P7_cessez_feu,EPR,a cette heure tardive de la nuit beaucoup de choses ont deja ete evoquees la paix la guerre la force la paix par la force le retour de la conflictualite partout et le basculement du monde aussi dans les quelques minutes qui me sont imparties je voudrais m attacher a parler a mon tour de la menace qu a fait peser et que continue de faire peser la republique islamique d iran depuis la revolution islamique de 1979 ce regime s est engage dans une hostilite structurelle et ideologique a l egard de l etat d israel qu il souhaite rayer de la carte et des etats unis d amerique de maniere generale il applique une strategie de destabilisation agressive a l encontre des nations occidentales cette strategie inclut regulierement le recours au terrorisme hamas hezbollah houthis milices chiites en irak et en syrie les proxys du regime des mollahs sont coordonnes finances et armes par teheran nombreux furent les attentats qui ont ensanglante nos rues qui ont tue dans nos villes en france et en europe comment ne pas evoquer le souvenir des cinquante huit militaires soldats de la paix au liban qui ont ete assassines a beyrouth devant l immeuble drakkar oui depuis des annees la republique islamique d iran est engagee dans une strategie de confrontation globale agressive qui depasse largement le cadre du moyen orient elle viole toutes les normes du droit international le respect de la souverainete des etats la convention de vienne sur les relations consulaires et bien sur l accord de vienne sur le nucleaire iranien elle pratique la diplomatie d otages d etat j ai une pensee emue pour nos otages cecile kohler et jacques paris la theocratie des mollahs exerce l une des repressions les plus severes du monde a l encontre de son propre peuple qu elle opprime emprisonne torture pend viole asservit et appauvrit le formidable et courageux mouvement femme vie liberte est reprime dans le sang m dominique potier applaudit qu un regime theocratique parrain du terrorisme mondial puisse se sanctuariser avec l arme nucleaire representerait un peril irreversible pour l humanite tout entiere il ne s agit pas seulement de la securite de l etat d israel et de la region mais aussi de notre securite a tous vous l avez rappele monsieur le premier ministre les missiles balistiques iraniens peuvent atteindre de nombreuses portions du territoire europeen y compris de l hexagone monsieur le ministre des armees nous avons la chance de vous avoir parmi nous aux cotes du premier ministre et du ministre de l europe et des affaires etrangeres dans une recente interview donnee au parisien vous avez ete tres clair nos services de renseignement francais produisent des analyses qui nous permettent de certifier que l iran dispose bien des differentes pieces pour faire une bombe nucleaire vous avez rappele que s il le decidait le regime iranien pourrait en quelques jours seulement pousser l enrichissement de l uranium a 90,['israel' 'hamas' 'droit international' 'otage' 'otages'],,,,,,
30,assemblee_nationale,Mme Caroline Yadan,2025-12-03,P7_cessez_feu,EPR,yonathan arfi president du crif yvan attal acteur et realisateur michel boujenah comedien ces noms sont les premiers d une liste de 20 genocidaires a boycotter en toutes circonstances nous ne sommes pas a berlin en 1933 mais a lyon en 2025 il y a quelques jours un professeur de l universite lyon 2 s est livre toute honte bue a un ciblage nauseabond que l on pensait relegue aux abysses de l histoire cet inquisiteur general aux petits pieds n en est pas a son coup d essai en 2024 il diffusait deja une caricature antisemite montrant un juif en train de voler le porte monnaie d une femme tenant a la main le drapeau palestinien il aura fallu une indignation collective pour que l universite annonce ouvrir enfin une procedure disciplinaire et suspende ce professeur il s agit d une universite dont rappelons le un ancien vice president a publiquement exprime sa sympathie pour le hezbollah et ou maryam abu daqqa cadre du fplp organisation terroriste a ete accueillie et applaudie,['palestinien' 'crif' 'antisemite'],,,,,,
31,assemblee_nationale,M. François Bayrou,2025-06-25,P7_cessez_feu,EPR,nous mobilisons tous les moyens pour obtenir leur liberation immediate la france compte 985 ressortissants en iran dont 373 ont exprime leur souhait de quitter le pays en israel ou vit une importante communaute francaise 1 500 personnes demandent a revenir dont 200 urgemment des moyens civils et militaires aeriens et maritimes sont deployes d autres en cours de deploiement ils ont permis a plus d un millier de francais de quitter l iran et israel comme vous l avez annonce monsieur le ministre de l europe et des affaires etrangeres je remercie l ensemble des services de l etat en france et dans la region pour leur entiere mobilisation en soutien a nos ressortissants face au retour des empires qui dechirent le paysage mondial face au retour des volontes dominatrices et de la violence desinhibee que dit la politique etrangere de la france comment la france applique t elle aujourd hui les principes qui la guident depuis 1945 je commence par le front le plus brulant le soutien permanent sans faille sur tous les aspects et aussi profond que possible a l ukraine ce pays martyrise dans sa resistance a vladimir poutine dans ce soutien que nous assurons avec plusieurs de nos partenaires la france conserve une orientation particuliere mettre en garde infatigablement contre la lassitude de l occident empecher qu elle s insinue parmi les peuples les etats majors et les gouvernements il ne faudra jamais laisser l ukraine qui est une part de nous memes succomber a cause de notre decouragement je poursuis avec la solidarite envers israel la france s honore d avoir ete l un des premiers pays du monde a reconnaitre l etat d israel nous n oublions pas les liens personnels culturels scientifiques qui ont uni notre pays a israel et a son peuple la france reaffirme que face au pogrom la premiere des solidarites est de ne pas oublier les victimes a commencer par les victimes francaises de ne pas oublier les otages ceux qui sont morts en detention et ceux qui sont encore retenus qu ils soient israeliens ou d une autre nationalite de ne pas oublier non plus qui a arme le detonateur le premier responsable de l horreur et de ses suites ce soutien au peuple israelien a son droit a l existence et a la securite n enleve rien a notre liberte de parole rien a nos desaccords avec la politique du gouvernement israelien en particulier en ce qui concerne le sort terrible des civils a gaza depuis la rupture du cessez le feu les combats se sont intensifies le nombre de victimes depasse desormais les 50 000 personnes dont une majorite de civils la republique francaise ne peut en aucune maniere accepter la situation humanitaire le blocage de l aide alimentaire le fait que les secours et les conditions sanitaires ne puissent pas etre mis en place pour le peuple de gaza la france continuera a soutenir les efforts en cours afin d obtenir un cessez le feu a gaza,"['israelien' 'israel' 'israeliens' 'gaza' 'gouvernement israelien'
 'civils' 'otage' 'otages']",,,,,,
32,assemblee_nationale,Mme Constance Le Grip,2025-06-25,P7_cessez_feu,EPR,j ai deux questions a vous poser nos forces armees ont elles pris part d une maniere ou d une autre planification accompagnement aux campagnes de frappes israeliennes et americaines pourriez vous egalement nous dire comment nos militaires ont protege nos nombreuses emprises dans la region et s ils ont ete amenes a participer a la defense de certains pays cibles par les frappes iraniennes enfin je voudrais terminer mon propos en exprimant tout mon soutien toute ma solidarite et toute ma compassion envers le tres grand peuple iranien la situation actuelle a teheran et dans toutes les grandes villes iraniennes est devenue dramatique,['israelien' 'israel' 'israeliennes' 'israelienne'],,,,,,
33,assemblee_nationale,M. François Bayrou,2025-06-25,P7_cessez_feu,EPR,qui a immediatement profite de ce crime pour semer plus de haine et de guerre encore des le 8 octobre ceux qui forment ce que la republique islamique d iran appelle l axe de la resistance ont decide d exploiter cette faiblesse soudaine d israel pour se lancer a l assaut de l ennemi designe le hezbollah au liban les milices armees chiites en syrie et en irak les houthistes au yemen et dans le golfe persique ont pris le relais du hamas en palestine les repliques du seisme ont continue ainsi jusqu en avril 2024 quand israel a engage l acte suivant d un conflit qui en realite dure depuis des decennies a damas ou la republique islamique d iran n a jamais interrompu sa presence israel a frappe plusieurs de ceux qui actionnent leurs auxiliaires dans la region des haut grades de l armee et des gardiens de la revolution en septembre israel a decime l encadrement du hezbollah au moyen de bipeurs et de talkies walkies pieges enfin ces derniers jours un an et demi apres le 7 octobre cette guerre a connu un episode decisif avec la campagne intensive de frappes menees par israel contre le programme nucleaire et balistique iranien,['israel' 'palestine' 'hamas' '7 octobre'],,,,,,
34,assemblee_nationale,M. Charles Sitzenstuhl,2025-06-25,P7_cessez_feu,EPR,en tant qu homme de droite nourri de gaullisme je deplore la hierarchisation des souffrances la communautarisation des positions l explosion des actes antisemites tout autant que l invisibilisation et la deshumanisation des palestiniens m olivier faure applaudit,['palestiniens' 'palestinien' 'antisemite'],,,,,,
